gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,symbol,gene_biotype
ENSG00000214765,203.82105115811524,-0.21338997122962913,0.15367317420124338,0.10648592513636414,0.24493140348312475,SEPT7P2,SEPT7P2,pseudogene
ENSG00000204147,100.65984487477928,-0.24415112163595706,0.189447154256455,0.10653777482290636,0.24501104431382703,ASAH2B,ASAH2B,protein_coding
ENSG00000102024,7229.443025060909,0.16156066436123317,0.10829787446698617,0.10664567491406217,0.24514028441784425,PLS3,PLS3,protein_coding
ENSG00000149639,1441.3382823916845,-0.13842726782668624,0.09004411176689121,0.10663228107631237,0.24514028441784425,SOGA1,SOGA1,protein_coding
ENSG00000197826,22.158082550064414,-0.29325234312637505,0.3302151992676216,0.10662449052277861,0.24514028441784425,C4orf22,C4orf22,protein_coding
ENSG00000256745,71.39115183521028,0.25824221819777327,0.20866527086525732,0.10680953113762796,0.24547726141567622,RP11-680H20.1,RP11-680H20.1,pseudogene
ENSG00000076382,50.521022305021816,-0.28214530282671474,0.2611054933354703,0.1070377856154409,0.2459621102736723,SPAG5,SPAG5,protein_coding
ENSG00000127445,646.7285603151752,0.14900704896359468,0.09871907717461904,0.10707557275317002,0.24600919832677925,PIN1,PIN1,protein_coding
ENSG00000176386,297.9437464865445,0.17775499159265598,0.12218590407648419,0.10716907677001865,0.24618426162415136,CDC26,CDC26,protein_coding
ENSG00000121671,552.7235264902379,-0.17014524747914958,0.11494829151537449,0.10720552160879207,0.24622821562465017,CRY2,CRY2,protein_coding
ENSG00000174628,261.28873044905936,0.23580557807502533,0.17946918087310532,0.10727777242140593,0.2463543808398576,IQCK,IQCK,protein_coding
ENSG00000269657,23.453880607329317,0.293351749303863,0.32291333832036373,0.10746416994073718,0.24674259132155701,AC079210.1,AC079210.1,protein_coding
ENSG00000108510,1707.4289024291936,0.13188190990139764,0.08577281177002988,0.10749640331317327,0.2467728126376356,MED13,MED13,protein_coding
ENSG00000185834,614.387846592255,-0.16841557032991192,0.11342660121053558,0.10751203036525786,0.2467728126376356,RPL12P4,RPL12P4,pseudogene
ENSG00000129562,1585.4272695306558,0.13506306730460096,0.08744736483701689,0.10760159665889915,0.24689871122377505,DAD1,DAD1,protein_coding
ENSG00000196696,40.12073677996046,0.28646120372324074,0.2681698828751046,0.1075942470727515,0.24689871122377505,PDXDC2P,PDXDC2P,processed_transcript
ENSG00000137996,542.5246894416681,0.15244629392291162,0.10139221104607003,0.10805436983923278,0.24789763816020116,RTCA,RTCA,protein_coding
ENSG00000162851,173.75835087692496,0.21145723970436947,0.1515096323146403,0.10814462169932998,0.24806468296263015,TFB2M,TFB2M,protein_coding
ENSG00000101353,55.24781948938568,-0.2766860591589058,0.2502512580780542,0.10824974374248633,0.24826577797373842,MROH8,MROH8,protein_coding
ENSG00000052795,539.7069126336396,0.15503117589193177,0.10372683207694161,0.10828057812412924,0.24829646029947028,FNIP2,FNIP2,protein_coding
ENSG00000102178,585.5968508363497,0.14991985627759324,0.09929033164672108,0.10830860562061405,0.24832069734810028,UBL4A,UBL4A,protein_coding
ENSG00000101350,2318.345541231675,0.12532994385240806,0.08128764243453666,0.1083547209547132,0.24838639014663022,KIF3B,KIF3B,protein_coding
ENSG00000116685,1207.4696283950645,0.1428090380986384,0.09408180376951698,0.10844839184917256,0.24856105795401714,KIAA2013,KIAA2013,protein_coding
ENSG00000137601,736.8306515187694,-0.16844175938981742,0.113007659212219,0.10850154397271648,0.2486428164117801,NEK1,NEK1,protein_coding
ENSG00000244459,22.77387968933047,0.2801970405912568,0.3463090822322654,0.10852069647205738,0.24864664732901806,RP11-1398P2.1,RP11-1398P2.1,lincRNA
ENSG00000035928,1031.1935700981517,-0.14257596362773756,0.09393075791334475,0.1086903095880085,0.2489002915062933,RFC1,RFC1,protein_coding
ENSG00000116688,2712.0919117704234,-0.12480101462920608,0.07998234386028684,0.10871889138980598,0.2489002915062933,MFN2,MFN2,protein_coding
ENSG00000143420,1424.4316632579398,-0.13283961914661513,0.08611132103904622,0.10868199754567572,0.2489002915062933,ENSA,ENSA,protein_coding
ENSG00000155876,1999.376382590703,0.13215443334437854,0.08609236841542808,0.10870518373168751,0.2489002915062933,RRAGA,RRAGA,protein_coding
ENSG00000197183,169.7189075598472,-0.22502527685732057,0.16757952154323852,0.10868098725462033,0.2489002915062933,C20orf112,C20orf112,protein_coding
ENSG00000165219,1011.2041266666333,0.1427444555430152,0.09381367540291279,0.10885303463756615,0.24915665178729093,GAPVD1,GAPVD1,protein_coding
ENSG00000168246,723.0551923280713,-0.14675335765247355,0.097007747363024,0.10886590205694693,0.24915665178729093,UBTD2,UBTD2,protein_coding
ENSG00000131127,128.04808830175415,-0.23019139309009318,0.1733545392008394,0.10906272205928215,0.2495669495770961,ZNF141,ZNF141,protein_coding
ENSG00000178950,1394.3050423495465,0.13298245241573517,0.08601391672526978,0.10909981920384956,0.24961168221900534,GAK,GAK,protein_coding
ENSG00000116752,356.19621669458525,-0.17116480102402823,0.11678237713650466,0.10918021261032088,0.24971528287010838,BCAS2,BCAS2,protein_coding
ENSG00000236876,263.21641096609983,-0.2006866892687107,0.14365834387846665,0.10917025633138573,0.24971528287010838,TMSB4XP1,TMSB4XP1,pseudogene
ENSG00000198242,3285.2004953154546,-0.14003088611450717,0.09221762449498147,0.10922353995873843,0.24977421742332723,RPL23A,RPL23A,protein_coding
ENSG00000168944,488.93378322167894,-0.15496220320911522,0.10471239641262031,0.10925406840979102,0.24980386900190765,CEP120,CEP120,protein_coding
ENSG00000148331,339.79888525789823,0.17061049418470625,0.1162491276681597,0.10942764535408016,0.25016053158412666,ASB6,ASB6,protein_coding
ENSG00000154035,1341.5632359261958,0.15439064945209477,0.1031717098790629,0.10949234072552935,0.2502210226338048,C17orf103,C17orf103,protein_coding
ENSG00000162849,416.44836950114257,-0.2209481582123107,0.3556430592386075,0.1094792655502463,0.2502210226338048,KIF26B,KIF26B,protein_coding
ENSG00000179029,127.93982336610534,0.2224098990210618,0.16432749542133737,0.10951408595521474,0.2502210226338048,TMEM107,TMEM107,protein_coding
ENSG00000233057,237.48248245623512,0.24379774909284793,0.19955212224928837,0.10952447180245141,0.2502210226338048,EEF1A1P14,EEF1A1P14,pseudogene
ENSG00000243701,182.92733629993316,-0.22213306747638784,0.16730045763995785,0.1096021353157998,0.2503582419675504,LINC00883,LINC00883,lincRNA
ENSG00000170522,207.11057110531962,0.21438855483954075,0.1567536714729578,0.10975152670741196,0.25065923504916954,ELOVL6,ELOVL6,protein_coding
ENSG00000147799,81.46194264692257,-0.24659083082454347,0.19435965632328828,0.10979066952344288,0.25070837747655345,ARHGAP39,ARHGAP39,protein_coding
ENSG00000107281,825.2323815829146,0.15040076871171942,0.10014211352606386,0.10986145961137617,0.25082975947226555,NPDC1,NPDC1,protein_coding
ENSG00000185651,1674.812016045162,0.13010932774756132,0.08554825589009225,0.10989980122689419,0.25087702979479104,UBE2L3,UBE2L3,protein_coding
ENSG00000196391,19.58332664864256,-0.2882707774019974,0.3365848816778558,0.10995832779204151,0.25097035534563517,ZNF774,ZNF774,protein_coding
ENSG00000152620,301.242285803043,-0.1927710468611888,0.13353271867027156,0.11007515642397239,0.25119669901726027,NADK2,NADK2,protein_coding
ENSG00000126903,783.8141191018015,0.13884375632917265,0.09136315020410164,0.11024011517896265,0.25153278766531356,SLC10A3,SLC10A3,protein_coding
ENSG00000160352,45.65507617856966,-0.27850670297236807,0.2569459288369746,0.11038970386455031,0.25183370453397974,ZNF714,ZNF714,protein_coding
ENSG00000025800,1871.6460788859708,0.12842931406202465,0.08386126530885056,0.11044028869953068,0.25190870212670374,KPNA6,KPNA6,protein_coding
ENSG00000181163,10238.474350175753,-0.12152372173324182,0.07948627981690448,0.11058455791029063,0.25219733072245853,NPM1,NPM1,protein_coding
ENSG00000198901,138.73689265017057,-0.22150029724680614,0.1642131794877074,0.11061159809754015,0.2522185590476773,PRC1,PRC1,protein_coding
ENSG00000161558,137.72022846285194,-0.23413542448340582,0.1769465975208332,0.11071932565904119,0.252420239351842,TMEM143,TMEM143,protein_coding
ENSG00000179604,1306.0732723175686,-0.18586280836172853,0.1303019161024339,0.11073553807336152,0.252420239351842,CDC42EP4,CDC42EP4,protein_coding
ENSG00000205084,163.89438536280255,-0.2140136338645645,0.15618212895903757,0.11089886858513325,0.2527520440241845,TMEM231,TMEM231,protein_coding
ENSG00000115896,404.8807159867981,0.23962153978409284,0.1903510100142557,0.11096225605508234,0.2528154941738733,PLCL1,PLCL1,protein_coding
ENSG00000228544,23.790850952651276,-0.2894883243519137,0.316799159374169,0.11095934413798807,0.2528154941738733,CCDC183-AS1,CCDC183-AS1,antisense
ENSG00000146574,1022.8504700663033,0.16129286171708743,0.10906387051359484,0.11117819679162469,0.25326692363293873,CCZ1B,CCZ1B,protein_coding
ENSG00000103253,77.93901282000724,0.266728094207233,0.23288900156059097,0.11122657241419648,0.2533365518045686,HAGHL,HAGHL,protein_coding
ENSG00000119383,1798.302887804147,-0.12492357366702668,0.08177949802466417,0.11138641211166048,0.25365999453670485,PPP2R4,PPP2R4,protein_coding
ENSG00000214114,98.66888728490349,0.2375610945545417,0.18368940487311963,0.11150774126063677,0.2538956477815427,MYCBP,MYCBP,protein_coding
ENSG00000070770,1367.8090108542378,-0.1402789588301303,0.09345959514297679,0.11167908278904122,0.25424508220091585,CSNK2A2,CSNK2A2,protein_coding
ENSG00000139613,2294.8131565726094,-0.13055830118255565,0.08509672597153095,0.11172993569479374,0.25432014807533143,SMARCC2,SMARCC2,protein_coding
ENSG00000228452,21.32004651794091,-0.28757781690766715,0.32685545249436954,0.1117597214910119,0.25434724455810453,RP5-994D16.9,RP5-994D16.9,antisense
ENSG00000157379,318.29543039121074,-0.19442428346144672,0.13811467165948746,0.11179732315088012,0.25439211718095006,DHRS1,DHRS1,protein_coding
ENSG00000170515,736.1142564486468,0.14133239831557912,0.09486295754305184,0.11188543725170585,0.2545370958978573,PA2G4,PA2G4,protein_coding
ENSG00000232859,75.93187572608306,-0.24811924454100112,0.1986874015055115,0.11189682653608703,0.2545370958978573,LYRM9,LYRM9,protein_coding
ENSG00000171388,161.10439619933092,-0.1640614001997548,0.337913535290014,0.11213818477462088,0.2550453374215234,APLN,APLN,protein_coding
ENSG00000120322,44.44551883958202,-0.2785230666115167,0.2593868527775207,0.11216022664039854,0.2550546864481261,PCDHB8,PCDHB8,protein_coding
ENSG00000177082,395.74851839934644,-0.16585030568828682,0.1132973499422081,0.1124225796469849,0.2556104176628378,WDR73,WDR73,protein_coding
ENSG00000126003,356.67750662690133,0.17078656501293307,0.11703839440795094,0.11251416319870236,0.2557777620806045,PLAGL2,PLAGL2,protein_coding
ENSG00000144674,3026.361873828416,-0.12954804669297773,0.08510329906015753,0.11253676677884515,0.25578826632507085,GOLGA4,GOLGA4,protein_coding
ENSG00000248477,23.00936903008822,-0.2867045948414588,0.3225876183495098,0.11256616556238307,0.255814209771423,RP11-848G14.2,RP11-848G14.2,pseudogene
ENSG00000167615,3624.5214048045304,0.13982886799268385,0.09298336818872352,0.11261079958637706,0.25587476251064334,LENG8,LENG8,protein_coding
ENSG00000023445,56.36942184488179,0.2780976516969125,0.2686058934152856,0.11267580792808045,0.25598158312873603,BIRC3,BIRC3,protein_coding
ENSG00000108292,1987.564007723819,0.12149343192025193,0.08029576104885174,0.11280919161310422,0.2562027688814936,MLLT6,MLLT6,protein_coding
ENSG00000165389,1774.237804860044,-0.19475041369741547,0.13621994354168152,0.11279249724545859,0.2562027688814936,SPTSSA,SPTSSA,protein_coding
ENSG00000170633,432.0945784438899,0.15980640663514498,0.10811247004528193,0.11285795590054067,0.2562725997332839,RNF34,RNF34,protein_coding
ENSG00000166860,185.91953642590968,-0.20003531263805785,0.14375755976474835,0.11289916206970993,0.2563252484085481,ZBTB39,ZBTB39,protein_coding
ENSG00000140263,228.48372830682666,-0.19415851961575412,0.1376022983994357,0.11296424411384762,0.25641832626383354,SORD,SORD,protein_coding
ENSG00000169375,1222.9971925162945,-0.15204878947288414,0.10347353514339898,0.11298826096500963,0.25641832626383354,SIN3A,SIN3A,protein_coding
ENSG00000236264,52.99784169982652,0.2671887026995842,0.23070373241319234,0.11299423994809538,0.25641832626383354,RPL26P30,RPL26P30,pseudogene
ENSG00000105784,58.16727885493696,-0.27544274025113274,0.257678466950716,0.11302095824831745,0.256438045960132,RUNDC3B,RUNDC3B,protein_coding
ENSG00000122678,399.0635865547,0.17643510845949975,0.12214904553141133,0.1131117405406697,0.2566030936922625,POLM,POLM,protein_coding
ENSG00000213923,2457.9880844558024,0.12910432239940214,0.08521341269577369,0.11315382199907636,0.2566218874559449,CSNK1E,CSNK1E,protein_coding
ENSG00000261512,253.30371310001854,0.1815098833367623,0.12641013604223428,0.11315610785458988,0.2566218874559449,RP11-46D6.1,RP11-46D6.1,lincRNA
ENSG00000205269,119.06037821048102,0.2333394522568235,0.18103037493667623,0.11321340861411021,0.2567109077199272,TMEM170B,TMEM170B,protein_coding
ENSG00000156374,180.78853648132738,0.21017281478247676,0.15616630693092862,0.11334178494636796,0.25696103746846316,PCGF6,PCGF6,protein_coding
ENSG00000072786,722.6534463396777,0.1744037297115122,0.12205693054179284,0.11368510344085848,0.25761620381436534,STK10,STK10,protein_coding
ENSG00000141837,272.8316713340932,-0.21427722659356185,0.1593058719472877,0.11368431222176158,0.25761620381436534,CACNA1A,CACNA1A,protein_coding
ENSG00000185008,60.98189881586048,-0.27640513273410955,0.27432013620434037,0.11368476717338204,0.25761620381436534,ROBO2,ROBO2,protein_coding
ENSG00000197563,790.7641505660793,0.14820404499283357,0.09892103863991253,0.11371686795421883,0.25764713758853275,PIGN,PIGN,protein_coding
ENSG00000197358,331.7754392204141,0.2564777231911899,0.22571087344296115,0.1137742024810097,0.25773598599934416,BNIP3P1,BNIP3P1,pseudogene
ENSG00000124767,1566.8468008536433,0.1244559846033319,0.08115396149908796,0.11381829331600268,0.25779480957433476,GLO1,GLO1,protein_coding
ENSG00000183690,29.353088638161292,0.28585160337852156,0.29971832431341183,0.11390599118493817,0.257952367236835,EFHC2,EFHC2,protein_coding
ENSG00000092096,396.9827954947191,-0.1848087818641463,0.12993216663279028,0.11398180320136686,0.2580418858405606,SLC22A17,SLC22A17,protein_coding
ENSG00000154845,1535.1162968798528,0.13431795633887714,0.08960117379123952,0.11396973560413175,0.2580418858405606,PPP4R1,PPP4R1,protein_coding
ENSG00000161021,885.7672690089503,0.13690630637756807,0.09131808037700356,0.11410309343437383,0.2582342722371573,MAML1,MAML1,protein_coding
ENSG00000171827,86.24864689850047,-0.24194415422972412,0.19255836294518672,0.11409513925339351,0.2582342722371573,ZNF570,ZNF570,protein_coding
ENSG00000169241,290.1499448779483,-0.1815323619657618,0.1271867223799607,0.114134557793401,0.2582643891271613,SLC50A1,SLC50A1,protein_coding
ENSG00000116668,172.49933418036625,-0.20938373161296206,0.15506568873935445,0.1141647831760947,0.2582916933190347,SWT1,SWT1,protein_coding
ENSG00000108306,179.681531909358,-0.20936077479409237,0.15308746665934397,0.11426411411412966,0.2584753115711483,FBXL20,FBXL20,protein_coding
ENSG00000114520,371.41206365652084,0.17535376200129862,0.12138578356421427,0.11433188869398397,0.2585874995680121,SNX4,SNX4,protein_coding
ENSG00000130313,770.2343154048963,-0.15792819193773133,0.10786077286983786,0.114392658484198,0.25868381149113395,PGLS,PGLS,protein_coding
ENSG00000165698,145.5964379722327,-0.21156345256306242,0.1556443522852864,0.114423621226099,0.25871269882690073,C9orf9,C9orf9,protein_coding
ENSG00000181090,865.1681079531988,-0.14218638002738976,0.09540479173571646,0.11448563439130943,0.2588117710715171,EHMT1,EHMT1,protein_coding
ENSG00000132141,36.350320837297566,0.28278509799477025,0.29299756378573383,0.11454949490599863,0.2588738505787932,CCT6B,CCT6B,protein_coding
ENSG00000160710,4846.158412427876,-0.11273506653766924,0.0740148778192022,0.11453223501036626,0.2588738505787932,ADAR,ADAR,protein_coding
ENSG00000064012,335.94538574086175,-0.17620245497130738,0.12286922860629781,0.11461362767705863,0.25897763940881363,CASP8,CASP8,protein_coding
ENSG00000163939,1614.401515534344,-0.14781900363619688,0.10057809100792091,0.11467613402020528,0.2590445939701621,PBRM1,PBRM1,protein_coding
ENSG00000219023,73.43515906948649,0.25513842893391797,0.2105288396037805,0.11467968280582892,0.2590445939701621,RP3-340B19.2,RP3-340B19.2,pseudogene
ENSG00000273382,18.247903038254726,-0.2636029162471085,0.3547772698214284,0.11489392004510351,0.2594873164054545,RP5-1065J22.8,RP5-1065J22.8,antisense
ENSG00000134278,590.7941254728562,-0.1678115909548551,0.1154384039684708,0.11495189290484584,0.2595770320175468,SPIRE1,SPIRE1,protein_coding
ENSG00000198150,29.03592677067745,-0.27648117357775714,0.32663651464812254,0.11500705193855079,0.25966036615459465,AC135178.1,AC135178.1,protein_coding
ENSG00000186416,147.91755494884293,0.2077023140057977,0.15242396503848263,0.11512332700155321,0.2598816383542442,NKRF,NKRF,protein_coding
ENSG00000127528,92.35569023539401,-0.25344204107573604,0.21365435181679732,0.11529702806843477,0.26023245433916475,KLF2,KLF2,protein_coding
ENSG00000226742,118.5834164785094,0.22331820468264363,0.1693976441467409,0.11535177491917169,0.2603147146518004,HSBP1L1,HSBP1L1,protein_coding
ENSG00000153790,105.85504520258462,0.22786278789759773,0.17503088320563148,0.11543058294999199,0.26045123919427127,C7orf31,C7orf31,protein_coding
ENSG00000107651,1258.999538912704,0.15268604364332486,0.1040240324203137,0.11549050394629123,0.2605451115197536,SEC23IP,SEC23IP,protein_coding
ENSG00000117155,610.2799986551345,-0.24227218717948137,0.19952987600088765,0.11551628904035945,0.2605619561227518,SSX2IP,SSX2IP,protein_coding
ENSG00000136161,308.9546199583185,0.17348692499830232,0.12108968653629328,0.11558103855643398,0.26063658460350375,RCBTB2,RCBTB2,protein_coding
ENSG00000177352,312.900303945154,-0.1831892294961299,0.13173227518881286,0.11558602191218377,0.26063658460350375,CCDC71,CCDC71,protein_coding
ENSG00000049883,167.26967872004465,-0.21410169145189742,0.1602476668790953,0.11563612668709258,0.26070823680412186,PTCD2,PTCD2,protein_coding
ENSG00000241935,20.14254720072141,0.28039785061359507,0.33483793688458613,0.1156607724203588,0.260722476530457,HOGA1,HOGA1,protein_coding
ENSG00000163832,267.5990386321366,-0.18001274502451953,0.12669427147056675,0.11570893091631564,0.2607897058079026,ELP6,ELP6,protein_coding
ENSG00000118096,410.01186808518514,-0.1636257528520589,0.11364801063694305,0.11584309550047181,0.2610507272494789,IFT46,IFT46,protein_coding
ENSG00000213742,36.12088684713865,-0.2798383023573377,0.2805479027553617,0.11596762238838582,0.2612899510300016,ZNF337-AS1,ZNF337-AS1,antisense
ENSG00000184402,212.27991936381005,-0.20698721754764698,0.15271287943606246,0.11603754694884807,0.26140609246126306,SS18L1,SS18L1,protein_coding
ENSG00000158710,9432.050333970532,-0.1765954648156362,0.12442744268875401,0.11614060108891154,0.2615968186680408,TAGLN2,TAGLN2,protein_coding
ENSG00000128590,566.9953488392177,0.14942026154355018,0.10106721663232887,0.11656484902988185,0.2625108316341101,DNAJB9,DNAJB9,protein_coding
ENSG00000144476,1462.6938291764213,-0.18948294152818113,0.13763670982067405,0.11659421530374477,0.26253539947450777,ACKR3,ACKR3,protein_coding
ENSG00000123119,68.80040147378041,0.25589418365859323,0.21690698713883264,0.11663738434164098,0.2625910343266067,NECAB1,NECAB1,protein_coding
ENSG00000125779,589.8756821917373,0.14679673813537786,0.09929905974666871,0.11667383833118786,0.2626315360694439,PANK2,PANK2,protein_coding
ENSG00000129757,502.8921645654355,0.21221250925848573,0.1627471761423822,0.11673219746794054,0.26272132544050414,CDKN1C,CDKN1C,protein_coding
ENSG00000148660,734.1981273279656,-0.1451973914617498,0.09833476641656581,0.11678350658021541,0.2627952218947926,CAMK2G,CAMK2G,protein_coding
ENSG00000164609,1267.2038809891897,0.14440094782958313,0.09788201167787247,0.11682045159735059,0.2628367768935012,SLU7,SLU7,protein_coding
ENSG00000162627,709.9449024258329,-0.13826035109281676,0.09493988740636322,0.11686260077953828,0.2628900258561051,SNX7,SNX7,protein_coding
ENSG00000231341,62.28902033601726,0.26540321883650847,0.23821007044860423,0.11695651270161583,0.2630596832175496,VDAC1P6,VDAC1P6,pseudogene
ENSG00000118596,487.378263700228,0.20196337508279877,0.14666030753338347,0.11707465509532512,0.26328377771951056,SLC16A7,SLC16A7,protein_coding
ENSG00000112200,670.2813159417555,-0.15330396875466543,0.10468383340048382,0.11714190086199264,0.2633933603953499,ZNF451,ZNF451,protein_coding
ENSG00000162129,116.76280914769615,-0.22643678170516154,0.17510414119231496,0.11729898841191681,0.26370488559682387,CLPB,CLPB,protein_coding
ENSG00000187531,214.93798504941782,0.18286916212699955,0.1312650736614841,0.11736837136212669,0.26381917102637326,SIRT7,SIRT7,protein_coding
ENSG00000042429,388.07316699770956,0.1706537124782543,0.1190522917785096,0.1173941903036764,0.263835513174197,MED17,MED17,protein_coding
ENSG00000176692,21.592501582608833,0.2701700202373603,0.3392936018897646,0.11743908198945684,0.2638947080913166,FOXC2,FOXC2,protein_coding
ENSG00000062598,1214.813785676633,0.14495018457586195,0.09766582876223262,0.11750133583053646,0.2639928922529696,ELMO2,ELMO2,protein_coding
ENSG00000147416,2209.629071971918,0.1472138999305274,0.10001393653961001,0.1175370804138813,0.2640314958633998,ATP6V1B2,ATP6V1B2,protein_coding
ENSG00000241494,101.81202036732292,-0.2579737088374003,0.2267796572838996,0.11775716496769488,0.26448411724309046,RP11-796G6.1,RP11-796G6.1,pseudogene
ENSG00000104231,286.161415107848,-0.17588186956658647,0.1236666467161854,0.11797229401303401,0.26492546732576505,ZFAND1,ZFAND1,protein_coding
ENSG00000177076,33.79845449187083,-0.2787560872187327,0.2919249120982385,0.11807775637690962,0.26507859954311275,ACER2,ACER2,protein_coding
ENSG00000231106,272.77405890250077,0.1960045575621276,0.1440550552897785,0.11805967740550992,0.26507859954311275,AP000688.8,AP000688.8,lincRNA
ENSG00000006704,282.1993515326157,-0.19409971959336483,0.1408578750687791,0.11812102723239994,0.2651338948009557,GTF2IRD1,GTF2IRD1,protein_coding
ENSG00000164494,346.14490264589676,-0.1658340128140502,0.11541944243260906,0.11820361205003092,0.26523555415675026,PDSS2,PDSS2,protein_coding
ENSG00000261353,25.011565988310064,0.27609864743791157,0.32696038931254634,0.1181996620296016,0.26523555415675026,CTA-14H9.5,CTA-14H9.5,lincRNA
ENSG00000132563,382.10282466506436,0.18086290670665683,0.12862483301778288,0.11825062141993288,0.26529918597431,REEP2,REEP2,protein_coding
ENSG00000198035,216.96323629028242,-0.19457853960974755,0.14120068475579917,0.1183432737130579,0.26546518298289473,AGAP9,AGAP9,protein_coding
ENSG00000164284,194.7807175602297,-0.20784670656091644,0.15170561578949815,0.1185237585706329,0.2658281207676888,GRPEL2,GRPEL2,protein_coding
ENSG00000107957,8787.13593169286,0.14480551889936893,0.09431754212305166,0.11859640338843064,0.2659491158437707,SH3PXD2A,SH3PXD2A,protein_coding
ENSG00000123999,18.627366816193504,0.27303599510961135,0.3402409372933412,0.11861774551214674,0.2659537859316686,INHA,INHA,protein_coding
ENSG00000138867,1749.9967418789934,0.1397204278237953,0.09493748463159025,0.11865062146129843,0.2659537859316686,GUCD1,GUCD1,protein_coding
ENSG00000172315,399.3636568867083,0.18472457476034565,0.13229649856302816,0.1186545785659708,0.2659537859316686,TP53RK,TP53RK,protein_coding
ENSG00000171365,329.1815307782928,0.16904557098422754,0.11876282710493412,0.11877877377178926,0.26619021240427454,CLCN5,CLCN5,protein_coding
ENSG00000198887,843.90570326725,0.13352564130539735,0.08955094413265151,0.11884096298122183,0.26628762719673904,SMC5,SMC5,protein_coding
ENSG00000185220,61.199277903371,-0.26293890807176706,0.23699257356651604,0.11887696997469543,0.26632635390141246,PGBD2,PGBD2,protein_coding
ENSG00000155366,2043.7756220975227,0.1330211245523064,0.08905856812190915,0.1189208876890011,0.2663827884233625,RHOC,RHOC,protein_coding
ENSG00000155621,242.10200755886098,-0.20782044207111627,0.15558107078169592,0.11895298950727586,0.2664127417338202,C9orf85,C9orf85,protein_coding
ENSG00000120334,97.06090488652431,-0.23993963221786385,0.19474951601162557,0.11903760165031403,0.2665602717056151,CENPL,CENPL,protein_coding
ENSG00000051596,285.1650227462923,-0.17680775234001747,0.1255586244675465,0.11920159836823269,0.2668434899574665,THOC3,THOC3,protein_coding
ENSG00000186532,228.72187135818132,-0.18547179045573048,0.13225967807191338,0.11919630964013898,0.2668434899574665,SMYD4,SMYD4,protein_coding
ENSG00000084073,1856.3466191523698,0.13064696648705942,0.0873017617957361,0.11925314340421837,0.2669168704613064,ZMPSTE24,ZMPSTE24,protein_coding
ENSG00000090339,204.2145932291743,0.21576674381194885,0.1651658547599645,0.11937351058353252,0.26714424394905073,ICAM1,ICAM1,protein_coding
ENSG00000173451,105.03985486298646,-0.22567763565848678,0.17562952559971462,0.11940317078393563,0.26716858600451476,THAP2,THAP2,protein_coding
ENSG00000151725,34.182995588219264,0.27632127339446283,0.27180836764029115,0.11950724648000095,0.2673594013733145,CENPU,CENPU,protein_coding
ENSG00000096401,1028.6700246462715,0.14740125330574183,0.10100136810063692,0.11952971283796525,0.2673676105373829,CDC5L,CDC5L,protein_coding
ENSG00000141696,470.36696021612505,-0.16089381384604773,0.11058322016422448,0.11986870059611475,0.2680837102640151,LEPREL4,LEPREL4,protein_coding
ENSG00000157870,312.8692832843412,0.16992056838811254,0.120179185095199,0.11995382030179948,0.2682319037844358,FAM213B,FAM213B,protein_coding
ENSG00000227544,43.526459908228766,0.27321304156001275,0.3056433590009472,0.11997321744149966,0.2682331098534881,AC018647.3,AC018647.3,lincRNA
ENSG00000108557,741.4609283252299,-0.17297513829923075,0.12107738667137721,0.11999734889283566,0.26824489873513974,RAI1,RAI1,protein_coding
ENSG00000141349,701.2607036080586,0.15355026179138676,0.10582493572401626,0.12003003516555229,0.26827580455606787,G6PC3,G6PC3,protein_coding
ENSG00000189308,345.42351382721296,-0.16528138126270098,0.11557186500881814,0.12014827750355064,0.2684978946128051,LIN54,LIN54,protein_coding
ENSG00000196367,2096.904478603709,-0.1488558768030233,0.10283589830577097,0.12028245315310275,0.2687555158105142,TRRAP,TRRAP,protein_coding
ENSG00000125818,1721.1036520150647,0.12064688169965049,0.08099736621696733,0.12039346091009254,0.2689612985684241,PSMF1,PSMF1,protein_coding
ENSG00000165806,458.005195946686,-0.1649171346243295,0.11543821398966064,0.12042786921849215,0.2689959189327626,CASP7,CASP7,protein_coding
ENSG00000115677,21819.85308391936,-0.11177786124537993,0.07429223543711005,0.12052806846516224,0.2691774604880621,HDLBP,HDLBP,protein_coding
ENSG00000022567,149.6573789119665,0.20509927580137965,0.15306648428594932,0.12055642316799947,0.26919851854656585,SLC45A4,SLC45A4,protein_coding
ENSG00000249353,918.5306994900617,-0.1604111610009148,0.11188119551603816,0.12063897076962943,0.26934056195686845,NPM1P27,NPM1P27,pseudogene
ENSG00000130159,320.95232188436137,-0.1776076850788565,0.12683201373801112,0.1206809528793658,0.26939200780855294,ECSIT,ECSIT,protein_coding
ENSG00000185963,1005.3726412794013,0.1403822094965387,0.09563888896326811,0.12082831482964085,0.2696786364564273,BICD2,BICD2,protein_coding
ENSG00000158406,39.52644954158027,-0.27083116967410886,0.25880052362917627,0.12101816028255864,0.27005997989631536,HIST1H4H,HIST1H4H,protein_coding
ENSG00000124659,478.29252315732975,0.17322574072123217,0.1228747895125308,0.121053573762752,0.2700966326590407,TBCC,TBCC,protein_coding
ENSG00000236439,1074.0289076780166,-0.1697993856969176,0.12022701276744784,0.12115615898119786,0.27028312505466723,RP11-175B9.3,RP11-175B9.3,pseudogene
